ano,codigo_orgao,orgao_orcamentario,co_funcao,funcao,projeto_de_lei,dotacao_inicial,dotacao_atual,empenhado,liquidado,pago
2022,53000,Ministério da Integração e do Desenvolvimento Regional,28,Encargos Especiais,1.64,1.58,2.08,2.05,1.69,1.69
2022,53000,Ministério da Integração e do Desenvolvimento Regional,99,Reserva de Contingência,0.16,0.16,0.16,0,0,0
2022,53210,Agência Nacional de Águas e Saneamento Básico,09,Previdência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,53210,Agência Nacional de Águas e Saneamento Básico,18,Gestão Ambiental,0.48,0.48,0.45,0.43,0.39,0.37
2022,53210,Agência Nacional de Águas e Saneamento Básico,28,Encargos Especiais,0,0,0,0,0,0
2022,53210,Agência Nacional de Águas e Saneamento Básico,99,Reserva de Contingência,0.03,0.03,0.03,0,0,0
2022,54000,Ministério do Turismo,09,Previdência Social,0.25,0.25,0.26,0.26,0.26,0.24
2022,54000,Ministério do Turismo,13,Cultura,0.98,1.06,1.04,1,0.53,0.49
2022,54000,Ministério do Turismo,23,Comércio e Serviços,0.32,0.39,0.68,0.67,0.28,0.2
2022,54000,Ministério do Turismo,28,Encargos Especiais,0.01,0.01,0.01,0.01,0.01,0.01
2022,54000,Ministério do Turismo,99,Reserva de Contingência,0.75,0.75,0.75,0,0,0
2022,54207,Agência Nacional do Cinema,09,Previdência Social,0,0,0,0,0,0
2022,54207,Agência Nacional do Cinema,13,Cultura,0.14,0.14,0.13,0.12,0.12,0.11
2022,54207,Agência Nacional do Cinema,28,Encargos Especiais,0,0,0,0,0,0
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",04,Administração,0.39,0.37,0.39,0.39,0.33,0.32
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",08,Assistência Social,109.13,170.2,199.37,198.32,196.86,193.49
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",09,Previdência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",11,Trabalho,0.01,0.01,0.01,0.01,0.01,0.01
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",27,Desporto e Lazer,0.3,0.95,0.86,0.85,0.29,0.29
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",28,Encargos Especiais,1.64,1.64,2.33,2.33,2.16,2.16
2022,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",99,Reserva de Contingência,0.21,0.25,0.25,0,0,0
2022,59000,Conselho Nacional do Ministério Público,03,Essencial à Justiça,0.1,0.1,0.1,0.1,0.1,0.1
2022,59000,Conselho Nacional do Ministério Público,09,Previdência Social,0,0,0,0,0,0
2022,60000,Gabinete da Vice-Presidência da República,04,Administração,0.02,0.02,0.02,0.02,0.02,0.01
2022,60000,Gabinete da Vice-Presidência da República,09,Previdência Social,0,0,0,0,0,0
2022,60000,Gabinete da Vice-Presidência da República,28,Encargos Especiais,0,0,0,0,0,0
2022,63000,Advocacia-Geral da União,03,Essencial à Justiça,1.04,1.01,0.99,0.98,0.86,0.84
2022,63000,Advocacia-Geral da União,04,Administração,2.28,2.26,2.29,2.29,2.28,2.1
2022,63000,Advocacia-Geral da União,09,Previdência Social,0.79,0.79,0.87,0.87,0.87,0.8
2022,63000,Advocacia-Geral da União,28,Encargos Especiais,0,0,0,0,0,0
2022,71000,Encargos Financeiros da União,28,Encargos Especiais,0,0,2.5,2.5,2.5,2.5
2022,71101,Recursos sob Supervisão do Ministério da Fazenda,28,Encargos Especiais,8.58,7.38,38.96,38.4,35.41,35.4
2022,71101,Recursos sob Supervisão do Ministério da Fazenda,99,Reserva de Contingência,6.15,7,1.4,0,0,0
2022,71103,Encargos Financeiros da União,28,Encargos Especiais,50.44,27.79,25.45,24.01,23.78,23.78
2022,71103,Encargos Financeiros da União,99,Reserva de Contingência,0,2.75,0,0,0,0
2022,71104,Remuneração de Agentes Financeiros,28,Encargos Especiais,0.93,0.47,1.02,0.98,0.79,0.79
2022,71903,Fundo Social,28,Encargos Especiais,12.59,12.59,12.59,0,0,0
2022,71903,Fundo Social,99,Reserva de Contingência,0,2.67,2.67,0,0,0
2022,71904,Fundo de Estabilidade do Seguro Rural,04,Administração,0.01,0,0.01,0.01,0.01,0
2022,71904,Fundo de Estabilidade do Seguro Rural,28,Encargos Especiais,0.02,0.02,0.02,0.02,0.02,0.02
2022,71904,Fundo de Estabilidade do Seguro Rural,99,Reserva de Contingência,0.33,0.34,0.34,0,0,0
2022,71905,Fundo de Garantia à Exportação,28,Encargos Especiais,1.72,1.11,1.15,1.15,0.81,0.81
2022,71905,Fundo de Garantia à Exportação,99,Reserva de Contingência,12.52,13.13,13.13,0,0,0
2022,71906,Fundo Especial de Financiamento de Campanhas,28,Encargos Especiais,2.13,4.96,4.96,4.96,4.96,4.96
2022,73101,Recursos sob Supervisão do Ministério da Fazenda,04,Administração,2.83,2.8,2.96,2.9,2.9,2.71
2022,73101,Recursos sob Supervisão do Ministério da Fazenda,09,Previdência Social,2.82,2.82,2.87,2.87,2.87,2.72
2022,73101,Recursos sob Supervisão do Ministério da Fazenda,28,Encargos Especiais,4.18,7.46,7.49,7.49,5.61,5.61
2022,73107,Recursos sob Supervisão do Ministério da Educação,28,Encargos Especiais,14.94,15.44,16.87,16.87,14.23,14.23
2022,73108,Transferências Constitucionais,28,Encargos Especiais,285.68,303.38,356.41,348.73,335.62,335.62
2022,73115,Recursos sob Supervisão do Ministério da Agricultura e Pecuária,28,Encargos Especiais,0.01,0.01,0.01,0.01,0.01,0.01
2022,73116,"Recursos sob Supervisão da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",28,Encargos Especiais,43.19,48.52,80.13,75.29,68.31,68.31
2022,73117,Recursos sob Supervisão do Ministério do Turismo,28,Encargos Especiais,0,0,3.86,3.86,0,0
2022,73118,Recursos sob Supervisão da Agência Nacional de Energia Elétrica,28,Encargos Especiais,2.69,2.69,2.69,2.59,2.54,2.54
2022,73119,Recursos sob Supervisão da Agência Nacional de ​​Mineração,28,Encargos Especiais,7.56,7.56,9.21,6.44,5.35,5.35
2022,73901,Fundo Constitucional do Distrito Federal,09,Previdência Social,1.66,1.66,1.65,1.64,1.64,1.64
2022,73901,Fundo Constitucional do Distrito Federal,28,Encargos Especiais,14.62,14.62,14.63,14.63,14.4,14.2
2022,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,08,Assistência Social,0.01,0.01,0.01,0.01,0.01,0.01
2022,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,20,Agricultura,9.45,9.45,13.94,13.35,9.63,9.63
2022,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,22,Indústria,0,0,0,0,0,0
2022,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,23,Comércio e Serviços,3.46,3.46,2.96,1.35,1.22,1.22
2022,74101,Recursos sob Supervisão da Secretaria do Tesouro Nacional,28,Encargos Especiais,0.1,0.1,0.1,0,0,0
2022,74102,Recursos sob Supervisão do Ministério da Fazenda,28,Encargos Especiais,0.12,0.12,0.14,0.14,0.14,0.14
2022,74104,Recursos sob Supervisão do Ministério da Agricultura e Pecuária,20,Agricultura,0.63,0.63,0.05,0.02,0.01,0.01
2022,74201,Recursos sob Supervisão da Superintendência de Seguros Privados/SUSEP,28,Encargos Especiais,0,0,0,0,0,0
2022,74202,Recursos sob Supervisão da Agência Nacional de Saúde Suplementar/ANS,10,Saúde,0,0,0,0,0,0
2022,74203,Recursos sob Supervisão do Instituto Nacional de Colonização e Reforma Agrária/INCRA-MDA,21,Organização Agrária,0.06,0.06,0.06,0.06,0.02,0.02
2022,74204,Recursos sob Supervisão da Caixa de Construções de Casas para o Pessoal da Marinha,05,Defesa Nacional,0.27,0.27,0.27,0.21,0.12,0.12
2022,74205,Recursos sob Supervisão da Caixa de Financiamento Imobiliário da Aeronáutica,05,Defesa Nacional,0.01,0.01,0.01,0.01,0.01,0.01
2022,74901,Recursos sob Supervisão do Fundo de Defesa da Economia Cafeeira/Funcafé,20,Agricultura,6.08,6.08,6.08,6.01,5.25,5.25
2022,74902,Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES,12,Educação,6.66,6.66,6.66,6.03,4.95,4.95
2022,74902,Recursos sob Supervisão do Fundo de Financiamento ao Estudante do Ensino Superior/FIES,99,Reserva de Contingência,0.31,0.31,0.31,0,0,0
2022,74904,Recursos sob Supervisão do Fundo da Marinha Mercante/FMM,26,Transporte,9.89,9.89,9.89,0.69,0.69,0.69
2022,74905,Recursos sob Sup. do Fundo p/ Desenv.Tecnol. das Telecomunic./FUNTTEL-M. Comunicações,24,Comunicações,0.46,0.46,0.46,0.28,0.28,0.28
2022,74906,Recursos sob Supervisão do Fundo de Terras e da Reforma Agrária/Banco da Terra,21,Organização Agrária,0.48,0.48,0.48,0.43,0.28,0.27
2022,74908,Recursos sob Supervisão do Fundo Geral de Turismo/FUNGETUR,23,Comércio e Serviços,0.47,0.47,0.47,0.47,0.08,0.08
2022,74910,"Recursos sob Sup. do Fundo Nac.de Desenv.Científico e Tecnológico/FNDCT-M.Ciência,Tecnol. e Inov.",19,Ciência e Tecnologia,4.23,4.53,4.53,2.78,2.78,2.78
2022,74912,Recursos sob Supervisão do Fundo Nacional de Cultura,13,Cultura,0.51,0.51,0.51,0.11,0,0
2022,74913,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Norte/FNO,28,Encargos Especiais,3.57,3.78,4.87,4.83,4.63,4.63
2022,74914,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Centro-Oeste/FCO,28,Encargos Especiais,3.57,3.78,4.87,4.83,4.63,4.63
2022,74915,Recursos sob Supervisão do Fundo Constitucional de Financiamento do Nordeste/FNE,28,Encargos Especiais,10.72,11.35,14.61,14.61,13.89,13.89
2022,74916,Recursos sob Supervisão do Fundo Nacional sobre Mudança do Clima/FNMC,18,Gestão Ambiental,0.44,0.44,0.44,0.44,0.44,0.44
2022,74917,Recursos sob Supervisão do Fundo de Desenvolvimento da Amazônia/FDA,28,Encargos Especiais,0.43,0.43,0.46,0.19,0,0
2022,74918,Recursos sob Supervisão do Fundo de Desenvolvimento do Nordeste/FDNE,28,Encargos Especiais,0.78,0.78,0.93,0.93,0,0
2022,74919,Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO,19,Ciência e Tecnologia,0,0,0,0,0,0
2022,74919,Recursos sob Supervisão do Fundo de Desenvolvimento do Centro-Oeste/FDCO,28,Encargos Especiais,0.19,0.19,0.64,0.64,0,0
2022,74920,Recursos sob Supervisão do Fundo de Universalização dos Serviços de Telecomunicações,24,Comunicações,0.66,0.66,1.17,1.17,1.17,1.17
2022,75000,Dívida Pública Federal,28,Encargos Especiais,2468.27,2468.27,2468.27,1883.87,1877.61,1877.61
2022,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",09,Previdência Social,0,0,0,0,0,0
2022,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",14,Direitos da Cidadania,0.32,0.51,0.44,0.41,0.28,0.27
2022,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",28,Encargos Especiais,0.04,0.04,0.04,0.03,0,0
2022,81000,"Ministério da Mulher, da Família e dos Direitos Humanos",99,Reserva de Contingência,0.41,0.41,0.41,0,0,0
2022,83000,Banco Central do Brasil,04,Administração,2.07,2.04,2.05,2.02,1.99,1.86
2022,83000,Banco Central do Brasil,09,Previdência Social,1.84,1.84,1.86,1.85,1.85,1.71
2022,83000,Banco Central do Brasil,28,Encargos Especiais,0.07,0.07,0.02,0.02,0.02,0.02
2022,90000,Reserva de Contingência,99,Reserva de Contingência,11.41,3.29,3.29,0,0,0
2023,01000,Camara dos Deputados,01,Legislativa,5.57,5.33,5.33,4.84,0.96,0.94
2023,01000,Camara dos Deputados,09,Previdência Social,2.17,2.05,2.05,2.05,0.51,0.51
2023,01000,Camara dos Deputados,28,Encargos Especiais,0.01,0.01,0.01,0,0,0
2023,01000,Camara dos Deputados,99,Reserva de Contingência,0.03,0.39,0.39,0,0,0
2023,02000,Senado Federal,01,Legislativa,3.05,3.04,3.19,2.31,0.57,0.55
2023,02000,Senado Federal,09,Previdência Social,2.1,2.1,2.19,2.07,0.5,0.5
2023,02000,Senado Federal,28,Encargos Especiais,0,0,0.03,0,0,0
2023,02000,Senado Federal,99,Reserva de Contingência,0.56,0.57,0.3,0,0,0
2023,03000,Tribunal de Contas da União,01,Legislativa,1.89,1.71,1.7,1.22,0.32,0.31
2023,03000,Tribunal de Contas da União,09,Previdência Social,0.82,0.82,0.82,0.81,0.19,0.19
2023,03000,Tribunal de Contas da União,28,Encargos Especiais,0,0,0.01,0.01,0,0
2023,03000,Tribunal de Contas da União,99,Reserva de Contingência,0.04,0.21,0.21,0,0,0
2023,10000,Supremo Tribunal Federal,02,Judiciária,0.66,0.66,0.66,0.55,0.12,0.12
2023,10000,Supremo Tribunal Federal,09,Previdência Social,0.16,0.16,0.16,0.16,0.04,0.04
2023,10000,Supremo Tribunal Federal,28,Encargos Especiais,0,0,0,0,0,0
2023,10000,Supremo Tribunal Federal,99,Reserva de Contingência,0.03,0.03,0.03,0,0,0
2023,11000,Superior Tribunal de Justiça,02,Judiciária,1.48,1.48,1.48,1.16,0.27,0.26
2023,11000,Superior Tribunal de Justiça,09,Previdência Social,0.42,0.42,0.41,0.34,0.11,0.11
2023,11000,Superior Tribunal de Justiça,28,Encargos Especiais,0,0,0.01,0.01,0,0
2023,11000,Superior Tribunal de Justiça,99,Reserva de Contingência,0.13,0.13,0.13,0,0,0
2023,12000,Justiça Federal,02,Judiciária,12.79,12.79,12.79,6.69,2.65,2.61
2023,12000,Justiça Federal,09,Previdência Social,1.99,1.99,1.99,1.19,0.57,0.57
2023,12000,Justiça Federal,28,Encargos Especiais,0,0,0,0,0,0
2023,12000,Justiça Federal,99,Reserva de Contingência,0.69,0.69,0.69,0,0,0
2023,13000,Justiça Militar da União,02,Judiciária,0.45,0.45,0.47,0.37,0.08,0.08
2023,13000,Justiça Militar da União,09,Previdência Social,0.22,0.22,0.23,0.22,0.05,0.05
2023,13000,Justiça Militar da União,28,Encargos Especiais,0,0,0,0,0,0
2023,13000,Justiça Militar da União,99,Reserva de Contingência,0.05,0.05,0.02,0,0,0
2023,14000,Justiça Eleitoral,02,Judiciária,7.99,7.99,7.98,5.88,1.47,1.46
2023,14000,Justiça Eleitoral,09,Previdência Social,1.09,1.09,1.09,1.03,0.3,0.3
2023,14000,Justiça Eleitoral,28,Encargos Especiais,1.19,1.19,1.2,1.2,0.28,0.28
2023,14000,Justiça Eleitoral,99,Reserva de Contingência,0.41,0.41,0.41,0,0,0
2023,15000,Justiça do Trabalho,02,Judiciária,18.67,18.67,18.67,15.61,4.02,3.99
2023,15000,Justiça do Trabalho,09,Previdência Social,5.8,5.8,5.8,5.25,1.59,1.59
2023,15000,Justiça do Trabalho,28,Encargos Especiais,0.02,0.02,0.02,0.02,0,0
2023,15000,Justiça do Trabalho,99,Reserva de Contingência,1.56,1.56,1.56,0,0,0
2023,16000,Justiça do Distrito Federal e dos Territórios,02,Judiciária,2.95,2.94,3.11,2.63,0.65,0.64
2023,16000,Justiça do Distrito Federal e dos Territórios,09,Previdência Social,0.55,0.55,0.58,0.55,0.15,0.15
2023,16000,Justiça do Distrito Federal e dos Territórios,28,Encargos Especiais,0,0,0,0,0,0
2023,16000,Justiça do Distrito Federal e dos Territórios,99,Reserva de Contingência,0.21,0.22,0.01,0,0,0
2023,17000,Conselho Nacional de Justiça,02,Judiciária,0.25,0.25,0.25,0.18,0.05,0.05
2023,17000,Conselho Nacional de Justiça,09,Previdência Social,0,0,0,0,0,0
2023,17000,Conselho Nacional de Justiça,28,Encargos Especiais,0,0,0,0,0,0
2023,17000,Conselho Nacional de Justiça,99,Reserva de Contingência,0.01,0.01,0.01,0,0,0
2023,20000,Presidência da República,04,Administração,0.73,0.75,1.28,0.7,0.2,0.16
2023,20000,Presidência da República,06,Segurança Pública,0.39,0.39,0.39,0.39,0.06,0.06
2023,20000,Presidência da República,09,Previdência Social,0.37,0.37,0.37,0.37,0.08,0.06
2023,20000,Presidência da República,28,Encargos Especiais,0,0,0.03,0,0,0
2023,20000,Presidência da República,99,Reserva de Contingência,0.06,0.06,0.23,0,0,0
2023,22000,Ministério da Agricultura e Pecuária,09,Previdência Social,2.82,2.82,2.13,2.13,0.33,0.33
2023,22000,Ministério da Agricultura e Pecuária,18,Gestão Ambiental,0.05,0.07,0,0,0,0
2023,22000,Ministério da Agricultura e Pecuária,20,Agricultura,7.89,9.84,7.53,4.8,0.93,0.76
2023,22000,Ministério da Agricultura e Pecuária,21,Organização Agrária,1.2,1.27,0,0,0,0
2023,22000,Ministério da Agricultura e Pecuária,28,Encargos Especiais,0.17,0.17,0.03,0.01,0,0
2023,22000,Ministério da Agricultura e Pecuária,99,Reserva de Contingência,1.22,1.16,0.22,0,0,0
2023,24000,"Ministério da Ciência, Tecnologia e Inovação",09,Previdência Social,1.77,1.77,1.77,1.7,0.28,0.28
2023,24000,"Ministério da Ciência, Tecnologia e Inovação",19,Ciência e Tecnologia,6.34,7.17,7.17,2.43,0.99,0.61
2023,24000,"Ministério da Ciência, Tecnologia e Inovação",28,Encargos Especiais,0.02,0.03,0.03,0,0,0
2023,24000,"Ministério da Ciência, Tecnologia e Inovação",99,Reserva de Contingência,4.35,4.35,4.35,0,0,0
2023,25000,Ministério da Fazenda,04,Administração,15.44,16.79,11.56,7.22,1.7,1.38
2023,25000,Ministério da Fazenda,09,Previdência Social,12.47,12.47,8.12,7.37,1.31,1.25
2023,25000,Ministério da Fazenda,22,Indústria,0.92,1.17,0,0,0,0
2023,25000,Ministério da Fazenda,23,Comércio e Serviços,0.04,0.08,0,0,0,0
2023,25000,Ministério da Fazenda,28,Encargos Especiais,2.59,2.6,1.88,0.07,0.04,0.04
2023,25000,Ministério da Fazenda,99,Reserva de Contingência,5.57,5.57,4.1,0,0,0
2023,26000,Ministério da Educação,09,Previdência Social,18.12,18.12,18.12,15.26,3.21,2.88
2023,26000,Ministério da Educação,12,Educação,124.63,136.8,136.8,94.64,16.86,15.72
2023,26000,Ministério da Educação,28,Encargos Especiais,0.06,0.06,0.06,0.02,0.01,0.01
2023,26000,Ministério da Educação,99,Reserva de Contingência,4.6,3.99,3.99,0,0,0
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",04,Administração,0,0,0.01,0,0,0
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",09,Previdência Social,0,0,0.25,0.1,0.03,0.03
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",22,Indústria,0,0,1.17,0.36,0.17,0.17
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",23,Comércio e Serviços,0,0,0.08,0,0,0
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",28,Encargos Especiais,0,0,0,0,0,0
2023,28000,"Ministério do Desenvolvimento, Indústria, Comércio e Serviços",99,Reserva de Contingência,0,0,1.08,0,0,0
2023,29000,Defensoria Pública da União,03,Essencial à Justiça,0.64,0.64,0.73,0.62,0.1,0.1
2023,29000,Defensoria Pública da União,09,Previdência Social,0.02,0.02,0.02,0.02,0,0
2023,29000,Defensoria Pública da União,28,Encargos Especiais,0,0,0,0,0,0
2023,29000,Defensoria Pública da União,99,Reserva de Contingência,0.09,0.09,0,0,0,0
2023,30000,Ministério da Justiça e Segurança Pública,04,Administração,0.28,0.28,0.23,0.04,0.01,0.01
2023,30000,Ministério da Justiça e Segurança Pública,06,Segurança Pública,12.52,13.77,13.78,7.22,1.61,1.53
2023,30000,Ministério da Justiça e Segurança Pública,09,Previdência Social,4.58,4.58,4.36,4.35,0.68,0.68
2023,30000,Ministério da Justiça e Segurança Pública,14,Direitos da Cidadania,0.63,0.73,0.28,0.04,0.02,0.02
2023,30000,Ministério da Justiça e Segurança Pública,28,Encargos Especiais,0.17,0.17,0.17,0.15,0.02,0.02
2023,30000,Ministério da Justiça e Segurança Pública,99,Reserva de Contingência,0.67,0.67,0.67,0,0,0
2023,32000,Ministério de Minas e Energia,09,Previdência Social,0.19,0.19,0.19,0.19,0.04,0.03
2023,32000,Ministério de Minas e Energia,18,Gestão Ambiental,0.02,0.02,0.02,0,0,0
2023,32000,Ministério de Minas e Energia,19,Ciência e Tecnologia,0.27,0.27,0.27,0.26,0.05,0.05
2023,32000,Ministério de Minas e Energia,22,Indústria,0.94,0.94,0.94,0.35,0.13,0.12
2023,32000,Ministério de Minas e Energia,25,Energia,1.42,1.42,1.42,0.75,0.15,0.14
2023,32000,Ministério de Minas e Energia,28,Encargos Especiais,1.88,1.88,1.88,1.76,0.29,0.29
2023,32000,Ministério de Minas e Energia,99,Reserva de Contingência,4.36,4.36,4.36,0,0,0
2023,33000,Ministério da Previdência Social,09,Previdência Social,0,0,854.14,380.54,139.03,135.48
2023,33000,Ministério da Previdência Social,28,Encargos Especiais,0,0,29.03,4.47,2.59,2.58
2023,33000,Ministério da Previdência Social,99,Reserva de Contingência,0,0,0.04,0,0,0
2023,34000,Ministério Público da União,03,Essencial à Justiça,7.72,7.64,7.63,4.55,1.65,1.64
2023,34000,Ministério Público da União,09,Previdência Social,0.87,0.87,0.87,0.64,0.24,0.24
2023,34000,Ministério Público da União,28,Encargos Especiais,0,0,0.01,0,0,0
2023,34000,Ministério Público da União,99,Reserva de Contingência,0.28,0.38,0.38,0,0,0
2023,35000,Ministério das Relações Exteriores,07,Relações Exteriores,4.43,4.38,4.38,0.79,0.65,0.64
2023,35000,Ministério das Relações Exteriores,09,Previdência Social,0.41,0.41,0.41,0.13,0.06,0.06
2023,35000,Ministério das Relações Exteriores,28,Encargos Especiais,0,0,0,0,0,0
2023,36000,Ministério da Saúde,09,Previdência Social,10.58,10.58,9.07,9.15,2.31,1.65
2023,36000,Ministério da Saúde,10,Saúde,131.64,172.67,171.68,44.09,26.65,25.37
2023,36000,Ministério da Saúde,28,Encargos Especiais,0.46,0.47,0.48,0.01,0.01,0
2023,36000,Ministério da Saúde,99,Reserva de Contingência,20.19,0.07,0.07,0,0,0
2023,37000,Controladoria-Geral da União,04,Administração,1.04,1.04,1.04,0.91,0.15,0.15
2023,37000,Controladoria-Geral da União,09,Previdência Social,0.25,0.25,0.25,0.25,0.04,0.04
2023,37000,Controladoria-Geral da União,28,Encargos Especiais,0,0,0,0,0,0
2023,39000,Ministério dos Transportes,09,Previdência Social,3,3,2.96,2.79,0.45,0.44
2023,39000,Ministério dos Transportes,26,Transporte,8.43,21.03,19.89,4.64,0.42,0.37
2023,39000,Ministério dos Transportes,28,Encargos Especiais,0.02,0.02,0.02,0.01,0,0
2023,39000,Ministério dos Transportes,99,Reserva de Contingência,5.82,5.34,1.6,0,0,0
2023,40000,Ministério do Trabalho e Emprego,04,Administração,0.14,0.13,0.13,0.04,0.01,0.01
2023,40000,Ministério do Trabalho e Emprego,09,Previdência Social,848.46,853.26,0.71,0.68,0.43,0.43
2023,40000,Ministério do Trabalho e Emprego,11,Trabalho,94.71,96.02,94.5,22.2,21.53,21.53
2023,40000,Ministério do Trabalho e Emprego,28,Encargos Especiais,30.05,30.05,1.02,0.26,0.16,0.12
2023,40000,Ministério do Trabalho e Emprego,99,Reserva de Contingência,0.04,0.04,0,0,0,0
2023,41000,Ministério das Comunicações,04,Administração,0.05,0.05,0,0,0,0
2023,41000,Ministério das Comunicações,09,Previdência Social,0.03,0.03,0.03,0.01,0,0
2023,41000,Ministério das Comunicações,24,Comunicações,2.16,2.36,1.86,0.4,0.14,0.12
2023,41000,Ministério das Comunicações,28,Encargos Especiais,0.12,0.12,0.1,0.06,0.02,0.02
2023,41000,Ministério das Comunicações,99,Reserva de Contingência,0.63,0.43,0.27,0,0,0
2023,42000,Ministério da Cultura,09,Previdência Social,0,0,0.26,0.2,0.05,0.04
2023,42000,Ministério da Cultura,13,Cultura,0,0,6.02,0.47,0.11,0.09
2023,42000,Ministério da Cultura,28,Encargos Especiais,0,0,0,0,0,0
2023,42000,Ministério da Cultura,99,Reserva de Contingência,0,0,0.42,0,0,0
2023,44000,Ministério do Meio Ambiente e Mudança do Clima,09,Previdência Social,0.75,0.75,0.75,0.68,0.18,0.12
2023,44000,Ministério do Meio Ambiente e Mudança do Clima,18,Gestão Ambiental,1.85,2.44,3,1.15,0.35,0.25
2023,44000,Ministério do Meio Ambiente e Mudança do Clima,28,Encargos Especiais,0,0,0,0,0,0
2023,44000,Ministério do Meio Ambiente e Mudança do Clima,99,Reserva de Contingência,0.37,0.37,0.38,0,0,0
2023,46000,Ministério da Gestão e da Inovação em Serviços Públicos,04,Administração,0,0,3.73,1.52,0.37,0.35
2023,46000,Ministério da Gestão e da Inovação em Serviços Públicos,09,Previdência Social,0,0,2.66,1.1,0.43,0.42
2023,46000,Ministério da Gestão e da Inovação em Serviços Públicos,28,Encargos Especiais,0,0,0.71,0.25,0.1,0.1
2023,46000,Ministério da Gestão e da Inovação em Serviços Públicos,99,Reserva de Contingência,0,0,0.39,0,0,0
2023,47000,Ministério do Planejamento e Orçamento,04,Administração,0,0,1.87,0.56,0.35,0.29
2023,47000,Ministério do Planejamento e Orçamento,09,Previdência Social,0,0,1.46,0.51,0.32,0.23
2023,47000,Ministério do Planejamento e Orçamento,28,Encargos Especiais,0,0,0.01,0,0,0
2023,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,09,Previdência Social,0,0,0.69,0.69,0.11,0.11
2023,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,20,Agricultura,0,0,0.79,0.06,0.05,0.05
2023,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,21,Organização Agrária,0,0,2.49,0.77,0.23,0.23
2023,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,28,Encargos Especiais,0,0,0.15,0.11,0.04,0.04
2023,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,99,Reserva de Contingência,0,0,0.92,0,0,0
2023,51000,Ministério do Esporte,27,Desporto e Lazer,0,0,0.92,0,0,0
2023,51000,Ministério do Esporte,28,Encargos Especiais,0,0,0,0,0,0
2023,51000,Ministério do Esporte,99,Reserva de Contingência,0,0,0.38,0,0,0
2023,52000,Ministério da Defesa,05,Defesa Nacional,87.69,89.27,89.27,58.58,13.53,11.31
2023,52000,Ministério da Defesa,09,Previdência Social,28.42,28.42,28.42,23.83,5.37,4.41
2023,52000,Ministério da Defesa,28,Encargos Especiais,3.72,3.72,3.72,0.36,0.13,0.1
2023,52000,Ministério da Defesa,99,Reserva de Contingência,1.22,1.22,1.22,0,0,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,04,Administração,1.1,1.1,1.06,0.68,0.15,0.15
2023,53000,Ministério da Integração e do Desenvolvimento Regional,06,Segurança Pública,0.63,0.77,0.59,0.24,0.11,0.09
2023,53000,Ministério da Integração e do Desenvolvimento Regional,09,Previdência Social,0.59,0.59,0.59,0.14,0.09,0.09
2023,53000,Ministério da Integração e do Desenvolvimento Regional,11,Trabalho,0,0,0,0,0,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,15,Urbanismo,1.27,8.73,0.02,0.07,0.04,0.04
2023,53000,Ministério da Integração e do Desenvolvimento Regional,16,Habitação,0,0.27,0,0,0,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,17,Saneamento,0.02,1.14,0,0,0,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,18,Gestão Ambiental,1.18,3.1,2.61,0.34,0.01,0
2023,53000,Ministério da Integração e do Desenvolvimento Regional,19,Ciência e Tecnologia,0,0.06,0.06,0,0,0
